A,B,C,D,E,F,G,H,I,J
83,121,0,0,1,0,1,19,254,0
83,146,39,39,8,0,0,0,1,0
83,129,9,9,1,0,0,8,18,0
83,163,10,10,1,0,0,14,6,0
83,132,15,15,1,0,0,1,33,0
83,154,17,17,1,0,0,5,59,0
83,52,12,12,8,1,0,7,255,0
83,120,48,48,6,0,0,1,6,0
83,109,72,72,2,1,0,0,254,0
83,136,3,3,2,0,0,5,256,0
83,143,9,9,6,1,0,5,122,0
83,142,91,91,8,2,2,8,214,0
83,144,39,39,1,1,0,0,39,0
83,160,1,1,11,0,0,16,257,0
83,163,36,36,0,1,0,0,33,0
83,154,48,48,1,1,0,7,250,0
83,143,38,38,6,1,2,8,258,0
83,164,48,48,1,0,1,1,7,2
83,14,12,12,1,2,2,8,7,2
83,14,12,12,1,2,2,0,7,2
83,155,58,58,6,1,0,12,7,2
83,139,15,15,11,1,0,7,7,2
83,139,15,15,1,2,2,5,7,2
83,133,68,68,1,2,0,5,7,2
83,165,12,12,14,0,0,1,7,2
83,134,9,9,9,2,2,7,7,2
83,142,9,9,1,2,0,5,11,2
83,109,31,31,1,2,0,5,11,2
83,154,31,31,1,2,0,5,11,2
83,98,49,49,1,2,2,7,11,3
83,121,62,62,1,2,0,5,11,3
83,156,92,92,6,0,0,1,7,3
83,128,3,3,1,2,2,0,11,3
83,166,12,12,2,2,0,7,11,3
83,14,12,12,1,2,2,6,7,2
83,155,58,58,6,1,0,12,259,1
83,151,8,8,6,0,0,5,260,1
83,132,12,12,14,0,0,6,261,1
83,152,12,12,8,2,2,8,262,1
83,155,2,2,6,0,0,1,263,1
83,147,4,4,6,0,0,0,264,1
83,162,8,8,6,2,1,1,117,1
83,106,20,20,10,0,0,3,265,1
84,156,41,41,1,0,0,0,6,0
84,139,2,2,6,1,2,1,40,0
84,128,20,20,1,1,0,5,182,0
84,114,12,12,5,0,0,2,86,0
84,147,41,41,2,1,0,14,252,0
84,122,68,68,1,0,0,8,266,0
84,156,57,57,1,0,0,1,1,0
84,160,4,4,1,0,0,0,18,0
84,128,19,19,5,0,0,0,1,0
84,65,18,18,6,2,0,0,33,0
84,142,12,12,0,0,0,0,27,0
84,151,68,68,5,1,0,11,59,0
84,166,32,32,17,1,0,11,54,0
84,112,0,0,0,0,0,5,267,0
84,14,12,12,1,2,2,0,7,2
84,131,2,2,2,2,0,6,7,2
84,142,19,19,1,2,0,12,7,2
84,119,10,10,11,2,2,5,7,2
84,108,59,59,1,2,2,6,7,2
84,147,41,41,2,2,2,0,7,2
84,155,12,12,1,2,2,5,11,2
84,14,12,12,1,2,2,8,11,3
84,166,74,74,9,2,2,12,11,3
84,75,15,15,2,2,2,2,11,3
84,135,32,32,1,2,2,18,11,3
84,14,12,12,1,2,2,7,7,2
84,139,12,12,1,1,0,1,252,1
84,151,48,48,6,2,2,12,268,1
84,160,20,20,1,0,0,0,122,1
84,160,20,20,2,0,0,1,269,1
84,151,36,36,1,0,0,1,46,1
84,136,36,36,9,2,2,8,270,1
84,147,6,6,1,2,0,6,271,1
84,139,60,60,1,2,2,0,272,1
84,108,47,47,18,2,0,8,273,1
85,147,80,80,1,0,0,0,29,0
85,89,28,28,1,0,0,6,274,0
85,167,68,68,1,0,1,1,7,0
85,163,8,8,6,0,0,12,113,0
85,168,6,6,0,1,0,11,33,0
85,136,68,68,2,1,0,2,40,0
85,144,10,10,1,2,0,6,275,0
85,137,4,4,9,0,0,6,276,0
85,154,8,8,10,0,0,5,92,0
85,14,12,12,1,2,2,0,7,2
85,93,62,62,1,0,0,2,7,2
85,136,9,9,9,1,0,1,11,2
85,14,4,4,1,0,1,1,11,3
85,116,6,6,9,1,0,6,11,3
85,169,93,93,1,1,0,0,7,3
85,14,39,39,1,0,0,6,11,3
85,120,48,48,9,1,0,11,11,3
85,103,50,50,9,1,0,0,11,3
85,114,10,10,2,1,0,11,11,3
85,91,0,0,5,2,2,8,277,3
85,115,4,4,11,2,2,2,11,3
85,170,35,35,9,2,2,5,11,3
85,14,12,12,1,2,2,15,7,2
85,171,12,12,1,0,0,2,7,2
85,84,12,12,6,0,0,0,7,2
85,133,6,6,1,0,0,1,278,1
85,144,8,8,6,2,0,1,279,1
85,135,20,20,2,2,0,6,280,1
85,112,31,31,22,2,1,0,281,1
85,119,48,48,11,2,1,0,33,1
86,114,1,1,1,0,0,5,282,0
86,151,8,8,1,0,0,0,7,2
86,82,62,62,1,1,0,6,7,2
86,85,55,55,11,0,0,5,11,2
86,139,31,31,2,2,2,11,7,2
86,138,4,4,1,2,2,11,7,2
86,63,8,8,8,1,0,11,11,3
86,34,32,32,1,2,0,0,11,3
86,0,8,8,6,2,1,15,11,3
86,66,54,54,6,1,0,6,283,1
86,128,41,41,1,2,2,11,156,1
87,25,20,20,1,0,0,0,284,0
87,127,12,12,1,0,0,0,18,0
87,58,1,1,1,1,0,0,1,0
87,68,17,17,1,0,0,0,46,0
87,139,36,36,6,0,0,0,252,0
87,35,4,4,17,1,0,7,7,0
87,91,46,46,8,1,0,0,83,0
87,41,0,0,1,0,0,5,0,0
87,99,1,1,1,0,0,0,50,0
87,68,0,0,0,1,0,0,6,0
87,68,17,17,1,2,1,0,7,2
87,84,29,29,5,2,2,11,7,2
87,139,36,36,1,0,0,7,7,2
87,65,1,1,21,1,0,2,7,2
87,109,23,23,6,1,0,8,11,2
87,108,2,2,1,0,0,0,7,2
87,125,12,12,1,0,1,9,11,3
87,172,10,10,1,2,0,2,11,3
87,156,10,10,1,2,2,0,11,3
87,97,39,39,8,2,2,0,11,3
87,173,14,14,10,0,1,0,7,3
87,14,12,12,1,2,2,1,7,2
87,174,32,32,7,1,1,6,285,1
87,175,31,31,1,0,0,6,286,1
87,62,2,2,9,2,0,1,287,1
88,168,12,12,1,0,0,6,7,2
89,142,62,62,1,0,0,8,288,0
89,147,12,12,6,3,0,1,289,0
89,136,41,41,1,0,0,1,17,0
89,47,18,18,1,0,0,1,0,0
89,76,60,60,5,1,0,7,122,0
89,134,62,62,1,0,0,5,122,0
89,72,46,46,0,2,0,12,17,0
89,87,77,77,6,0,0,0,290,0
89,139,49,49,0,2,2,2,7,0
89,160,12,12,2,1,2,0,291,0
89,139,10,10,11,2,1,0,17,0
89,162,94,94,1,1,0,12,292,0
89,109,77,77,9,1,0,0,239,0
89,14,12,12,1,2,2,0,7,2
89,174,32,32,1,2,2,1,7,2
89,79,67,67,9,2,2,2,7,2
89,90,95,95,1,0,0,1,7,2
89,60,12,12,2,2,2,6,7,2
89,137,10,10,1,2,2,0,7,2
89,115,62,62,2,2,2,6,7,2
89,132,62,62,1,2,2,0,7,2
89,151,40,40,1,0,1,5,11,3
89,14,12,12,1,2,2,0,11,3
89,119,10,10,11,1,0,11,11,3
89,139,0,0,1,2,1,12,11,3
89,151,31,31,1,2,2,5,11,3
89,115,15,15,11,0,0,1,11,3
89,14,12,12,1,2,2,5,7,2
89,14,12,12,1,2,2,15,7,2
89,14,12,12,1,2,2,1,7,2
89,14,12,12,1,2,2,8,7,2
89,14,12,12,1,2,2,0,7,2
89,14,12,12,1,2,2,1,7,2
89,60,59,59,2,1,0,8,293,1
89,90,10,10,1,1,0,5,294,1
89,92,1,1,1,2,2,0,17,1
89,146,20,20,2,2,0,7,49,1
89,131,62,62,1,2,2,0,295,1
90,176,59,59,1,0,0,0,296,0
90,156,12,12,1,0,0,6,257,0
90,163,4,4,1,0,0,0,119,0
90,27,15,15,1,0,0,5,92,0
90,111,24,24,1,0,0,6,83,0
90,156,39,39,8,1,0,0,18,0
90,103,7,7,5,2,2,1,297,0
90,168,67,67,9,0,0,1,40,0
90,128,3,3,0,2,2,1,7,2
90,115,15,15,1,2,0,5,7,2
90,155,12,12,1,2,2,5,7,2
90,156,12,12,1,0,2,2,7,2
90,14,12,12,1,2,2,0,7,2
90,25,15,15,11,3,0,13,298,1
90,165,8,8,2,2,0,6,42,1
90,156,32,32,7,2,0,0,299,1
91,14,0,0,1,2,2,1,194,0
91,68,68,68,1,0,0,18,130,0
91,177,12,12,9,1,0,0,1,0
91,165,55,55,8,1,0,11,25,0
91,132,1,1,11,0,0,9,28,0
91,132,8,8,1,0,0,8,6,0
91,178,48,48,0,0,0,1,254,0
91,154,23,23,6,2,2,6,300,0
91,91,12,12,0,0,0,1,50,0
91,151,9,9,1,0,0,6,224,0
91,138,15,15,1,2,2,0,301,0
91,129,40,40,8,0,1,1,7,2
91,14,12,12,1,2,2,8,11,2
91,179,68,68,1,0,1,3,7,2
91,147,80,80,1,2,2,2,7,2
91,138,0,0,0,1,1,0,7,2
91,68,68,68,1,2,2,9,7,2
91,72,3,3,1,2,2,8,7,2
91,101,0,0,1,2,2,1,7,2
91,175,41,41,1,2,2,6,7,2
91,14,12,12,1,2,2,15,11,3
91,156,8,8,10,2,2,8,11,3
91,147,15,15,9,2,2,0,11,3
91,152,8,8,11,0,0,0,11,3
91,14,12,12,1,2,2,1,7,2
91,180,77,77,1,0,0,5,1,1
91,103,6,6,1,0,0,6,302,1
91,147,34,34,1,0,0,0,37,1
92,151,39,39,1,2,0,11,91,0
92,111,0,0,0,0,0,5,214,0
92,175,0,0,1,0,0,18,7,0
92,175,74,74,1,0,0,2,258,0
92,104,7,7,1,1,0,0,303,0
92,89,41,41,2,1,0,8,304,0
92,154,44,44,2,1,0,0,1,0
92,181,65,65,6,0,0,12,25,0
92,175,0,0,1,0,2,2,7,2
92,43,7,7,1,2,2,2,11,2
92,111,0,0,0,2,2,2,7,2
92,103,10,10,1,2,2,8,11,2
92,174,68,68,9,0,2,16,7,2
92,103,10,10,1,2,0,5,11,3
92,43,7,7,1,2,2,11,11,3
92,167,8,8,11,2,2,1,11,3
92,14,12,12,1,2,2,6,7,2
92,179,44,44,1,0,0,0,91,1
92,174,68,68,9,0,1,14,28,1
92,147,68,68,1,2,0,6,305,1
92,120,72,72,1,2,2,0,306,1
93,142,20,20,9,1,0,11,122,0
93,162,48,48,9,0,1,15,117,0
93,60,9,9,1,2,0,0,7,0
93,177,12,12,1,0,0,1,52,0
93,120,12,12,1,1,0,8,124,0
93,60,0,0,10,1,0,12,307,0
93,132,20,20,1,0,0,14,122,0
93,86,15,15,11,0,0,7,308,0
93,90,7,7,1,2,0,6,309,0
93,155,3,3,1,2,0,12,310,0
93,166,12,12,8,0,1,0,311,0
93,110,1,1,14,0,0,6,224,0
93,135,24,24,1,0,0,5,17,0
93,129,58,58,1,0,0,8,41,0
93,138,82,82,9,0,0,0,46,0
93,139,32,32,17,1,0,7,52,0
93,151,33,33,5,1,0,0,149,0
93,139,12,12,1,0,0,7,312,0
93,147,11,11,1,0,0,5,313,0
93,138,12,12,1,0,0,7,201,0
93,137,36,36,23,2,0,1,314,0
93,160,14,14,6,2,0,7,46,0
93,163,31,31,20,0,0,0,17,0
93,110,39,39,8,1,0,0,7,0
93,181,8,8,11,0,0,8,315,0
93,168,15,15,9,0,0,8,46,0
93,30,10,10,1,0,0,8,251,0
93,152,22,22,2,0,2,1,17,0
93,170,8,8,1,3,0,13,11,2
93,14,12,12,1,2,2,1,11,2
93,165,7,7,0,2,2,6,7,2
93,14,12,12,1,2,2,1,7,2
93,166,6,6,1,2,2,1,7,2
93,156,0,0,1,2,2,5,7,2
93,178,32,32,1,2,2,18,11,2
93,154,57,57,8,1,1,7,7,2
93,14,12,12,1,2,2,0,7,2
93,121,96,96,1,2,2,7,7,2
93,156,0,0,1,2,2,7,7,2
93,163,20,20,1,2,2,7,7,2
93,178,32,32,9,2,0,6,7,2
93,166,32,32,1,2,2,6,7,2
93,166,6,6,1,2,2,6,7,2
93,60,0,0,6,1,2,5,7,2
93,130,12,12,1,1,2,0,7,2
93,86,43,43,1,0,0,0,11,2
93,154,57,57,8,1,2,6,7,2
93,162,32,32,2,1,0,2,7,2
93,163,23,23,1,2,2,0,7,2
93,128,31,31,9,1,2,16,7,2
93,80,48,48,6,0,0,1,7,2
93,136,0,0,0,0,2,8,7,2
93,167,31,31,1,1,0,1,7,2
93,182,32,32,5,0,0,1,7,2
93,156,39,39,1,0,0,12,11,3
93,179,8,8,1,0,1,1,127,3
93,85,20,20,10,0,0,0,11,3
93,168,12,12,0,0,1,0,11,3
93,177,74,74,1,1,0,7,11,3
93,183,40,40,6,1,0,8,11,3
93,14,12,12,1,2,2,2,11,3
93,136,0,0,1,0,1,6,316,3
93,134,9,9,9,1,0,7,11,3
93,167,31,31,11,1,0,5,11,3
93,166,32,32,1,1,0,11,11,3
93,163,9,9,1,2,2,12,11,3
93,56,20,20,9,1,0,10,11,3
93,137,12,12,1,2,2,0,11,3
93,166,1,1,1,2,2,0,11,3
93,181,8,8,11,2,1,1,11,3
93,165,8,8,11,2,2,1,11,3
93,14,12,12,1,2,2,1,7,2
93,14,12,12,1,2,2,1,7,2
93,14,12,12,1,2,2,0,7,2
93,14,12,12,1,2,2,0,7,2
93,14,12,12,1,2,2,0,7,2
93,14,12,12,1,2,2,1,7,2
93,14,12,12,1,2,2,1,7,2
93,14,12,12,1,2,2,1,7,2
93,69,50,50,1,2,2,1,55,1
93,147,39,39,8,0,0,5,1,1
93,182,32,32,5,0,0,6,317,1
93,86,43,43,1,0,0,1,318,1
93,168,8,8,6,2,2,1,319,1
93,167,21,21,5,0,0,1,320,1
93,74,7,7,6,0,2,6,321,1
93,90,35,35,0,0,2,8,156,1
93,144,62,62,6,2,0,7,322,1
93,121,6,6,1,0,0,6,323,1
93,175,48,48,6,0,0,5,33,1
93,175,43,43,9,0,0,8,324,1
93,184,13,13,8,0,0,1,6,1
93,185,21,21,11,2,2,1,325,1
94,138,97,97,1,0,2,1,92,0
94,146,10,10,5,0,0,6,326,0
94,147,89,89,8,1,0,2,15,0
94,133,0,0,0,2,0,1,28,0
94,168,0,0,0,2,0,1,18,0
94,67,7,7,6,1,2,9,7,2
94,181,12,12,1,2,2,5,7,2
94,186,42,42,11,3,0,13,11,3
94,121,68,68,9,1,0,5,11,3
94,14,20,20,1,2,2,5,11,3
94,14,12,12,1,2,2,12,7,2
94,132,12,12,6,0,0,6,327,1
94,114,7,7,18,0,2,0,182,1
94,154,1,1,14,0,0,1,25,1
94,46,19,19,2,0,0,10,328,1
95,187,98,98,24,6,4,20,329,4
96,64,8,8,6,0,0,5,39,0
96,185,12,12,1,1,0,7,49,0
96,177,83,83,1,0,0,1,27,0
96,160,10,10,1,0,0,5,330,0
96,188,2,2,1,0,0,1,50,0
96,82,39,39,1,0,0,0,111,0
96,162,2,2,2,0,0,1,1,0
96,182,51,51,1,1,2,0,66,0
96,189,48,48,1,0,0,8,68,0
96,40,10,10,10,0,0,5,46,0
96,109,49,49,0,0,0,0,254,0
96,142,49,49,9,0,0,5,18,0
96,139,31,31,14,0,0,0,288,0
96,179,9,9,1,0,0,6,331,0
96,155,99,99,5,0,0,5,332,0
96,188,41,41,0,0,0,6,52,0
96,177,21,21,11,1,2,5,183,0
96,133,40,40,9,0,0,1,235,0
96,100,100,100,5,0,0,6,333,0
96,182,51,51,1,2,2,5,11,2
96,174,12,12,2,1,1,5,11,2
96,111,6,6,1,1,2,7,11,2
96,167,44,44,1,2,2,5,11,2
96,179,40,40,1,0,2,1,7,2
96,165,48,48,11,2,2,0,7,2
96,14,12,12,1,2,2,1,7,2
96,14,12,12,1,2,2,1,7,2
96,155,12,12,6,1,2,6,7,2
96,14,12,12,1,2,2,1,7,2
96,135,31,31,5,1,2,6,7,2
96,155,12,12,6,1,2,0,7,2
96,168,31,31,2,1,2,6,7,2
96,178,12,12,2,1,2,0,7,2
96,178,12,12,0,0,2,6,7,2
96,184,26,26,6,1,2,12,7,2
96,166,8,8,1,0,1,15,11,3
96,190,0,0,1,0,0,5,11,3
96,165,48,48,11,2,0,1,11,3
96,174,97,97,2,1,1,18,11,3
96,14,6,6,1,2,2,1,11,3
96,83,61,61,6,2,2,0,11,3
96,165,89,89,6,1,2,5,11,3
96,185,78,78,1,1,1,1,92,1
96,178,12,12,1,2,1,15,190,1
96,135,31,31,5,1,1,7,1,1
96,168,31,31,2,1,2,1,334,1
96,14,44,44,1,2,2,8,182,1
96,184,26,26,6,1,0,7,335,1
96,136,26,26,1,0,0,12,52,1
96,151,101,101,8,2,0,6,222,1
96,166,15,15,2,1,0,0,336,1
97,120,31,31,1,1,0,0,92,0
97,14,12,12,1,2,2,0,7,2
97,148,24,24,1,2,2,1,7,2
97,133,12,12,1,2,2,0,7,2
97,83,2,2,6,2,2,12,7,2
97,151,40,40,6,2,2,0,7,2
97,174,31,31,2,2,0,0,11,3
97,167,8,8,11,2,2,1,11,3
97,14,12,12,1,2,2,6,7,2
97,151,40,40,6,2,0,1,337,1
97,133,12,12,1,2,2,18,187,1
97,84,36,36,9,0,0,1,109,1
97,42,20,20,2,2,0,12,338,1
97,142,31,31,12,2,2,0,339,1
97,179,43,43,2,3,0,0,156,1
97,130,47,47,11,0,0,0,340,1
98,191,31,31,1,1,1,5,341,0
98,192,12,12,9,2,0,2,11,3
98,193,102,102,5,1,0,7,11,3
98,194,7,7,1,1,1,7,6,1
99,179,52,52,1,0,0,0,15,0
99,3,31,31,1,0,0,0,6,0
99,14,12,12,1,2,2,1,129,0
99,156,91,91,1,2,2,6,7,2
99,181,3,3,1,0,2,6,7,2
99,146,3,3,2,0,0,0,11,2
99,156,91,91,1,1,0,7,11,2
99,128,69,69,1,2,2,2,7,2
99,167,23,23,9,2,2,0,7,2
99,167,23,23,9,2,2,0,11,3
99,146,3,3,2,0,0,0,11,3
99,166,8,8,10,2,2,0,11,3
99,64,20,20,11,0,0,0,342,1
99,195,12,12,1,0,1,1,91,1
99,142,12,12,1,1,1,5,343,1
99,196,103,103,8,0,1,1,17,1
100,163,57,57,9,0,0,0,1,0
100,197,20,20,1,2,1,0,344,0
100,168,1,1,1,1,0,8,1,0
100,168,32,32,1,1,0,0,1,0
100,198,12,12,1,0,2,1,11,2
100,199,23,23,1,0,2,5,7,2
100,199,23,23,1,0,2,7,7,2
100,0,14,14,1,1,0,7,11,2
100,181,8,8,10,2,2,1,7,2
100,165,48,48,6,2,2,5,7,2
100,188,32,32,18,1,0,12,7,2
100,183,9,9,9,2,2,1,7,2
100,170,21,21,5,0,2,0,11,3
100,200,76,76,9,0,0,0,11,3
100,199,57,57,6,1,0,0,11,3
100,156,47,47,1,0,1,15,11,3
100,188,104,104,8,3,0,0,11,3
100,165,48,48,10,1,0,11,11,3
100,198,59,59,1,0,0,0,11,3
100,165,39,39,8,0,0,3,345,1
100,0,8,8,10,0,0,6,1,1
100,47,32,32,1,0,2,12,28,1
100,117,31,31,1,0,0,0,346,1
100,119,44,44,6,0,1,5,347,1
100,183,9,9,9,2,2,1,1,1
100,181,8,8,10,1,0,5,348,1
100,154,24,24,9,1,0,7,1,1
101,114,9,9,1,0,0,6,349,0
101,201,9,9,1,0,2,6,122,0
101,183,20,20,2,0,0,1,1,0
101,115,12,12,1,2,0,7,33,0
101,168,88,88,1,0,0,2,350,0
101,167,36,36,6,2,0,14,28,0
101,195,49,49,1,0,0,2,15,0
101,168,12,12,11,0,0,0,351,0
101,154,32,32,9,1,0,5,352,0
101,119,68,68,11,1,0,0,252,0
101,181,24,24,11,0,0,0,202,0
101,170,34,34,1,0,2,0,353,0
101,177,18,18,6,1,0,0,1,0
101,186,11,11,5,0,0,1,99,0
101,201,46,46,1,0,0,14,354,0
101,132,32,32,1,1,2,6,11,2
101,0,17,17,0,0,0,6,11,2
101,14,12,12,1,2,2,0,7,2
101,115,12,12,1,2,0,7,7,2
101,14,10,10,11,2,1,11,7,2
101,69,50,50,1,0,2,2,7,2
101,119,68,68,11,1,2,7,7,2
101,154,32,32,9,1,2,0,7,2
101,134,57,57,8,2,2,1,7,2
101,179,32,32,2,0,2,0,7,2
101,154,48,48,9,2,2,0,7,2
101,129,12,12,8,0,2,5,7,2
101,168,12,12,11,2,2,1,7,2
101,177,3,3,2,2,2,1,7,2
101,131,0,0,0,2,2,0,7,2
101,201,105,105,11,2,2,1,7,2
101,177,36,36,9,1,2,6,11,3
101,167,12,12,1,0,1,1,11,3
101,14,12,12,1,2,2,12,11,3
101,129,12,12,8,0,1,15,11,3
101,14,12,12,1,2,2,6,11,3
101,132,32,32,2,2,0,6,11,3
101,79,1,1,14,3,0,0,11,3
101,185,50,50,9,2,2,6,11,3
101,201,62,62,14,1,1,1,11,3
101,202,106,106,1,0,0,6,92,1
101,14,88,88,1,2,2,15,355,1
101,202,12,12,1,0,1,1,46,1
101,177,3,3,2,1,0,6,356,1
101,134,57,57,8,0,0,7,1,1
101,179,32,32,2,0,2,1,357,1
101,131,0,0,0,1,1,12,358,1
101,201,105,105,11,0,0,1,359,1
101,184,31,31,11,0,1,12,127,1
101,139,31,31,2,1,1,12,360,1
102,182,52,52,7,0,0,1,33,0
102,135,62,62,1,0,0,3,361,0
102,182,62,62,1,0,0,1,40,0
102,130,12,12,1,1,0,5,33,0
102,103,1,1,5,0,1,0,92,0
102,141,58,58,6,1,0,5,6,0
102,122,4,4,1,0,0,8,362,0
102,165,49,49,0,1,0,7,182,0
102,195,20,20,1,0,2,1,7,2
102,195,77,77,0,0,2,1,11,2
102,14,12,12,1,2,2,0,7,2
102,128,13,13,1,2,0,1,7,2
102,201,9,9,9,2,2,9,11,2
102,130,12,12,0,2,2,0,7,2
102,104,60,60,1,2,2,18,7,2
102,84,2,2,1,2,2,0,7,2
102,154,49,49,1,0,0,2,7,2
102,144,41,41,9,0,0,1,7,2
102,109,0,0,0,2,2,6,7,2
102,174,20,20,1,2,2,1,7,2
102,72,1,1,1,0,0,5,11,3
102,195,20,20,1,0,0,9,11,3
102,104,60,60,1,0,0,12,11,3
102,84,2,2,1,2,2,0,11,3
102,174,20,20,13,1,0,5,11,3
102,195,77,77,0,0,1,15,11,3
102,132,12,12,5,1,2,0,11,3
102,14,12,12,1,2,2,1,7,2
102,174,40,40,5,1,1,7,7,2
102,138,34,34,1,0,2,0,363,1
102,185,32,32,2,1,0,0,364,1
102,184,12,12,1,0,0,5,254,1
103,133,20,20,9,1,0,8,113,0
103,136,77,77,1,1,0,12,49,0
103,37,33,33,1,0,0,0,122,0
103,167,12,12,9,1,2,0,365,0
103,203,54,54,9,0,2,3,7,2
103,204,31,31,1,4,3,13,11,2
103,133,20,20,9,2,2,12,7,2
103,201,49,49,1,0,2,0,7,2
103,37,8,8,0,0,2,3,11,3
103,181,3,3,1,0,0,6,11,3
103,8,12,12,0,1,0,5,11,3
103,106,49,49,1,0,2,3,366,1
104,205,31,31,1,0,0,1,193,1
105,139,23,23,1,0,0,1,17,0
105,147,31,31,1,1,0,0,121,0
105,76,107,107,2,0,0,15,17,0
105,0,41,41,1,1,0,7,361,0
105,0,39,39,1,0,0,0,332,0
105,151,8,8,1,2,1,15,17,0
105,117,44,44,10,0,1,5,367,0
105,203,1,1,1,0,2,5,29,0
105,162,57,57,1,1,0,0,1,0
105,167,39,39,6,1,0,0,368,0
105,96,44,44,2,0,0,0,33,0
105,186,8,8,1,0,0,6,56,0
105,199,47,47,11,0,0,6,369,0
105,182,24,24,5,0,1,1,370,0
105,166,23,23,5,1,0,8,231,0
105,142,62,62,1,1,0,5,68,0
105,166,69,69,1,0,0,1,68,0
105,155,24,24,0,1,0,5,46,0
105,195,12,12,2,0,0,1,40,0
105,183,8,8,1,1,0,5,7,2
105,163,8,8,10,0,2,1,7,2
105,182,7,7,6,0,0,15,7,2
105,186,8,8,1,0,2,5,7,2
105,96,44,44,1,0,2,5,7,2
105,189,60,60,11,1,2,5,11,2
105,203,32,32,11,1,2,18,7,2
105,182,24,24,1,0,2,18,7,2
105,14,12,12,1,2,2,1,11,2
105,179,8,8,1,2,1,15,11,2
105,14,12,12,1,2,2,0,7,2
105,144,12,12,0,2,0,8,7,2
105,128,46,46,1,1,0,0,7,2
105,114,3,3,1,1,0,16,7,2
105,166,23,23,5,1,2,8,7,2
105,165,82,82,0,2,2,1,7,2
105,185,44,44,6,2,2,1,7,2
105,179,36,36,9,2,2,12,11,2
105,199,7,7,1,2,2,0,7,2
105,144,12,12,0,2,2,0,7,2
105,196,9,9,1,2,2,8,7,2
105,199,47,47,1,2,2,18,11,2
105,202,41,41,1,0,0,5,11,3
105,185,44,44,6,1,0,5,11,3
105,203,32,32,11,1,1,0,11,3
105,14,12,12,1,2,2,6,11,3
105,14,12,12,1,2,2,6,11,3
105,160,12,12,1,0,2,0,11,3
105,37,90,90,14,2,2,5,11,3
105,168,48,48,1,3,0,13,371,1
105,37,31,31,9,0,0,18,125,1
105,14,34,34,1,2,2,1,372,1
105,165,82,82,0,2,2,8,54,1
105,163,8,8,10,0,1,1,373,1
105,189,60,60,11,1,1,12,155,1
105,114,3,3,1,1,0,7,374,1
105,196,9,9,9,0,0,12,375,1
105,199,7,7,1,0,0,16,376,1
105,182,0,0,22,1,1,12,377,1
105,151,9,9,11,1,0,5,378,1
105,37,41,41,0,0,2,1,379,1
105,139,1,1,11,2,0,8,380,1
106,185,74,74,9,1,1,11,34,0
106,120,32,32,2,0,0,6,173,0
106,155,19,19,9,0,0,8,29,0
106,169,48,48,6,1,0,0,37,0
106,182,0,0,1,1,0,5,381,0
106,37,68,68,1,1,0,0,133,0
106,175,48,48,11,1,1,5,382,0
106,200,28,28,1,1,0,7,332,0
106,200,8,8,1,0,0,1,6,0
106,119,8,8,1,0,0,6,383,0
106,195,12,12,9,0,0,1,91,0
106,151,29,29,1,0,0,1,258,0
106,181,101,101,9,1,0,8,59,0
106,168,6,6,1,2,0,0,60,0
106,154,38,38,10,1,1,5,384,0
106,201,7,7,6,1,0,12,385,0
106,37,20,20,13,0,0,0,235,0
106,147,8,8,6,1,0,7,386,0
106,114,18,18,2,0,0,6,223,0
106,184,12,12,1,0,2,6,387,0
106,200,7,7,2,0,0,1,388,0
106,202,96,96,9,0,1,1,128,0
106,117,51,51,6,2,2,12,50,0
106,206,31,31,1,0,2,7,7,2
106,162,9,9,1,1,2,0,7,2
106,205,31,31,1,0,2,1,7,2
106,198,68,68,9,0,2,7,7,2
106,200,8,8,1,0,2,0,7,2
106,37,74,74,1,0,2,7,7,2
106,184,4,4,1,0,2,0,7,2
106,202,39,39,11,1,2,15,7,2
106,200,28,28,1,0,2,0,7,2
106,195,12,12,1,0,2,8,7,2
106,200,20,20,1,3,0,8,11,2
106,14,12,12,1,2,2,1,11,2
106,14,12,12,1,2,2,1,11,2
106,14,12,12,1,2,2,3,11,2
106,14,12,12,1,2,2,3,11,2
106,14,12,12,1,2,2,0,11,2
106,14,12,12,1,2,2,14,7,2
106,75,15,15,1,2,2,0,7,2
106,119,8,8,1,2,2,0,7,2
106,137,41,41,1,2,2,0,7,2
106,137,1,1,1,2,2,11,7,2
106,168,6,6,1,0,2,5,7,2
106,147,8,8,6,2,2,0,7,2
106,151,29,29,1,2,2,8,7,2
106,181,101,101,1,1,2,1,7,2
106,182,0,0,1,2,2,0,7,2
106,154,38,38,10,2,2,1,7,2
106,189,83,83,9,1,0,0,11,2
106,177,9,9,1,2,2,1,7,2
106,175,74,74,1,2,2,7,7,2
106,183,40,40,6,2,2,5,7,2
106,37,75,75,9,2,2,5,7,2
106,37,20,20,1,2,2,1,7,2
106,201,7,7,1,2,2,1,7,2
106,207,3,3,2,2,2,0,7,2
106,201,0,0,1,2,2,0,7,2
106,3,32,32,1,2,2,5,7,2
106,3,19,19,1,2,2,5,7,2
106,14,63,63,1,2,2,1,11,2
106,208,31,31,2,2,1,7,11,3
106,117,12,12,1,1,2,0,11,3
106,209,21,21,1,0,0,6,11,3
106,203,8,8,1,1,0,11,11,3
106,195,77,77,8,2,1,1,11,3
106,111,37,37,1,0,0,0,11,3
106,3,32,32,8,0,1,0,11,3
106,151,9,9,1,0,1,1,11,3
106,14,12,12,1,2,2,3,7,2
106,207,23,23,2,1,1,0,11,3
