a,b,c,d,e,f,g,h,i,j,k,l,m,n,o
9,0,1782,3,3,2,3,0,0,1,1,0,14,0,0
20,2,1783,1,1,0,6,0,0,0,1,0,0,0,0
11,2,1784,1,1,0,0,0,0,1,1,0,0,0,0
50,2,1785,3,3,1,5,1,0,0,1,0,0,0,0
44,2,1786,1,1,1,8,1,0,0,1,0,6,0,0
10,2,1787,5,5,2,0,4,0,0,1,0,0,0,0
23,2,1788,0,0,1,0,1,2,0,1,0,0,13,0
11,2,1789,5,5,0,6,0,0,0,1,0,11,0,0
14,4,1790,5,5,1,7,1,0,0,1,37,0,0,0
2,2,1791,0,0,1,6,2,0,1,1,0,0,0,0
27,2,1792,7,7,1,6,1,0,0,1,0,0,0,0
3,2,1793,8,8,0,7,0,3,0,1,0,0,0,0
23,3,1794,1,1,0,7,0,1,0,34,0,0,0,0
26,5,1795,5,5,0,11,3,0,1,1,0,0,0,0
26,2,1796,5,5,0,4,3,0,1,1,0,0,7,0
14,2,1797,0,0,0,3,0,0,1,1,0,0,0,0
12,6,1798,1,1,1,6,1,0,0,3,0,3,0,1
26,2,1799,1,1,1,2,1,0,0,1,0,0,0,0
58,5,1800,3,3,1,11,1,0,0,1,0,6,0,0
11,2,1801,4,4,0,2,3,1,0,1,0,26,0,0
4,2,1802,0,0,2,6,4,0,0,1,0,4,0,0
31,1,1803,1,1,0,7,4,1,0,1,0,3,0,0
15,4,1804,0,0,0,3,3,0,1,1,0,0,0,0
29,0,1805,3,3,0,3,0,0,1,1,0,8,0,0
32,2,1806,1,1,0,4,3,0,1,1,0,39,0,0
51,2,1807,1,1,0,4,3,0,0,1,0,27,0,0
33,4,98,6,6,1,0,2,0,1,1,0,7,0,1
11,2,1808,1,1,2,5,0,0,0,1,0,0,0,0
34,2,1809,5,5,1,9,1,0,0,1,0,0,0,0
43,4,1810,0,0,1,1,1,0,0,3,0,4,0,1
15,2,1811,1,1,0,6,5,0,0,1,0,0,0,0
2,4,1812,1,1,1,12,1,2,0,1,0,38,0,1
52,5,1813,0,0,3,11,4,1,1,1,0,12,0,0
11,2,1814,5,5,0,4,0,0,0,1,0,9,0,0
35,3,1815,1,1,2,0,0,0,1,1,0,17,0,0
34,2,1816,4,4,2,4,0,0,0,1,0,13,0,0
12,1,1817,0,0,1,3,1,0,0,1,0,3,0,1
13,2,1818,12,12,1,7,1,0,0,1,0,0,0,0
8,2,1819,1,1,0,0,3,1,0,1,0,0,0,0
8,2,1820,5,5,1,1,1,0,0,1,0,31,0,1
12,0,1821,0,0,0,0,0,0,0,1,0,48,0,0
26,2,1822,5,5,0,4,3,0,0,1,0,33,0,0
58,2,1823,5,5,1,5,1,1,0,1,0,0,0,1
29,2,1824,5,5,4,1,0,0,0,1,0,3,0,1
9,1,1825,0,0,1,5,1,0,0,1,0,8,0,0
11,5,1826,0,0,0,11,3,0,0,1,0,7,0,0
10,2,1827,5,5,2,0,0,0,1,1,0,3,0,0
27,2,1828,1,1,0,4,4,0,0,1,0,0,25,0
9,2,1829,0,0,1,10,1,0,0,1,0,0,0,1
29,1,1830,1,1,1,3,2,0,1,1,0,0,14,1
37,3,1831,0,0,0,1,0,1,0,1,0,17,0,0
37,4,1832,5,5,0,1,4,0,0,1,0,0,0,0
24,2,1833,1,1,0,4,0,0,1,1,0,3,0,0
47,2,1834,1,1,0,5,0,0,1,1,0,0,0,0
42,1,1835,5,5,1,8,1,0,0,1,0,55,0,1
24,1,1836,1,1,0,4,3,0,0,1,0,0,35,0
15,2,1837,5,5,1,1,2,0,1,1,0,12,0,0
47,1,1838,1,1,1,8,1,0,0,1,0,3,0,0
57,2,1839,5,5,6,1,0,0,1,1,0,2,0,0
51,2,1840,1,1,2,4,5,0,0,1,0,0,0,0
14,2,1841,3,3,1,3,1,0,0,1,0,16,0,1
47,2,1842,5,5,6,5,0,0,0,1,0,0,0,0
9,4,405,0,0,4,1,0,0,0,1,0,3,0,1
23,2,1843,0,0,1,5,1,0,0,1,0,16,0,0
51,2,1844,2,2,0,7,0,0,0,1,0,0,0,0
15,2,1845,1,1,1,9,1,0,0,1,0,3,0,0
11,2,1846,0,0,0,3,3,0,0,1,0,4,0,0
31,2,1847,5,5,0,4,0,4,0,1,31,0,4,0
55,7,1848,8,8,6,8,4,0,1,1,0,4,0,0
8,2,1849,1,1,0,7,0,0,0,1,0,4,0,0
51,2,1850,1,1,0,0,0,0,1,1,0,0,0,0
0,2,1851,5,5,1,6,1,0,0,1,0,4,0,1
29,2,1852,1,1,1,9,1,0,0,1,0,0,0,1
23,4,1853,3,3,2,3,4,0,1,51,0,3,0,0
51,1,1854,3,3,0,3,0,0,1,1,0,4,0,0
51,2,1855,12,12,1,7,1,0,0,1,0,7,0,0
35,2,1856,4,4,1,7,1,0,0,1,0,4,0,0
2,2,1857,2,2,1,6,1,0,0,1,0,3,0,0
0,2,1858,1,1,0,9,4,0,0,1,0,17,0,0
7,6,1859,10,10,1,1,1,0,0,1,0,0,0,0
0,2,1860,13,13,1,6,1,0,0,1,0,3,5,0
30,1,1861,5,5,2,6,0,0,0,1,0,0,0,0
9,4,1862,3,3,1,1,1,0,0,1,3,8,0,1
33,2,1863,0,0,1,5,1,0,0,1,0,20,0,0
4,4,1864,7,7,1,12,1,1,0,1,0,28,0,0
15,4,1865,0,0,0,3,3,0,0,1,0,7,0,0
18,2,1866,0,0,0,0,0,0,1,1,0,0,0,0
12,2,1867,1,1,4,0,4,0,1,1,0,0,0,0
2,2,1868,3,3,1,6,1,1,0,1,0,0,0,1
29,2,1869,5,5,1,10,1,0,0,1,0,43,0,1
26,5,1870,5,5,0,11,3,0,1,1,0,0,0,0
37,2,1871,0,0,0,5,3,0,1,1,0,0,0,0
10,2,1872,0,0,0,1,0,0,0,1,0,16,0,1
10,2,1873,0,0,0,5,0,0,0,1,16,17,0,0
23,2,413,1,1,1,2,1,0,0,1,33,3,0,0
22,2,1874,1,1,0,6,3,0,0,1,0,0,0,0
28,2,1875,3,3,0,3,0,0,0,1,0,5,0,0
16,2,1876,5,5,2,0,0,0,0,1,0,17,0,0
1,5,1877,2,2,1,11,3,1,1,1,0,0,0,0
4,2,1878,8,8,1,9,5,2,1,1,0,17,28,0
15,2,1879,1,1,1,10,5,0,1,1,0,17,0,1
15,2,1880,1,1,1,5,1,0,0,1,0,0,0,0
53,2,1881,0,0,1,1,1,0,0,1,0,3,0,0
2,4,1882,0,0,4,3,4,1,0,1,0,0,0,0
18,2,1883,0,0,3,1,4,0,1,1,0,0,0,0
1,0,1884,0,0,1,1,1,0,0,1,0,0,10,1
51,4,1885,1,1,0,0,0,0,1,1,0,0,0,0
0,2,1886,5,5,1,8,1,0,0,1,0,3,0,0
20,2,1887,12,12,1,5,1,0,0,1,0,0,0,0
27,4,1888,1,1,2,12,4,1,1,1,0,0,0,0
34,2,1889,1,1,1,0,2,0,1,8,0,0,0,1
32,4,1890,2,2,0,0,5,0,1,1,0,13,0,0
5,2,986,3,3,1,1,1,0,0,1,19,8,0,1
28,2,1891,3,3,2,3,0,0,1,1,0,0,0,0
16,0,1408,1,1,0,0,4,1,1,1,0,0,0,0
31,0,1892,0,0,1,3,1,0,0,1,0,13,36,0
13,2,1829,3,3,1,1,1,0,0,1,0,0,0,1
29,1,1893,0,0,1,1,1,0,0,1,0,0,0,0
56,4,1894,1,1,1,1,1,0,0,1,0,40,0,0
10,2,1895,0,0,0,3,0,1,0,1,0,0,0,0
26,2,1896,1,1,1,9,1,0,0,1,0,0,0,0
48,2,1897,12,12,1,12,1,0,0,1,0,0,0,0
13,2,1898,2,2,0,7,3,0,0,1,0,7,0,0
47,2,1899,1,1,1,5,1,0,0,1,0,0,0,0
45,2,1900,1,1,6,4,0,0,1,1,0,14,0,0
51,2,1901,0,0,0,3,0,0,1,1,0,4,0,0
12,2,1902,5,5,1,1,1,0,0,1,0,0,0,1
12,2,1903,1,1,0,0,3,0,0,1,0,14,0,0
49,4,1904,3,3,1,3,1,0,0,1,0,0,0,1
1,2,1905,3,3,1,3,1,0,0,7,0,3,0,1
6,2,1906,0,0,1,5,1,0,0,1,0,4,0,1
4,2,1907,0,0,0,7,4,0,0,1,0,9,0,0
31,2,1908,1,1,2,4,4,0,1,1,0,26,0,0
26,2,1909,5,5,0,5,3,0,0,1,0,6,0,0
4,2,1910,1,1,0,0,4,1,1,1,0,0,0,0
42,2,1911,12,12,1,6,1,0,0,1,0,0,0,0
23,1,1912,1,1,1,5,1,2,0,1,0,4,6,1
18,2,1913,5,5,0,5,0,0,0,1,0,0,0,0
8,5,1914,2,2,4,11,0,1,0,1,0,0,0,0
51,2,1915,3,3,0,3,0,0,0,24,0,0,0,1
10,2,1916,1,1,1,4,1,0,0,1,0,16,11,0
39,2,1917,1,1,1,5,1,0,0,1,0,9,0,0
13,2,1918,0,0,3,3,0,2,0,52,0,0,17,1
11,2,1919,0,0,0,1,0,0,0,1,0,0,0,0
18,2,1920,5,5,0,5,0,0,1,1,0,0,0,0
25,1,1921,2,2,1,8,1,0,0,1,0,4,0,1
0,4,1922,12,12,2,2,3,1,0,1,0,0,0,0
3,4,1923,10,10,2,3,0,0,1,1,0,4,0,0
6,3,1924,1,1,1,0,1,0,0,1,0,0,0,1
8,2,1925,0,0,0,1,0,1,1,1,0,0,0,0
35,2,1926,1,1,1,6,1,0,0,31,0,0,0,1
52,6,1927,5,5,1,1,1,0,0,8,0,4,0,1
31,2,1928,1,1,0,9,0,0,0,1,0,17,0,0
17,6,1929,5,5,1,5,1,0,0,1,0,3,0,1
4,5,1930,6,6,5,11,2,0,1,1,0,66,0,0
14,2,1931,1,1,1,6,1,0,0,1,0,4,0,0
10,2,1932,5,5,0,5,0,1,1,1,0,7,0,0
21,2,1933,1,1,0,14,0,0,1,1,0,3,4,0
51,2,1934,1,1,0,2,0,0,0,1,0,0,0,0
33,2,1935,5,5,0,5,0,0,0,1,0,20,0,1
1,2,1936,1,1,2,1,4,0,0,1,0,14,0,0
10,2,1937,0,0,0,1,4,0,1,1,0,3,0,1
29,2,1938,5,5,2,9,0,0,0,1,0,4,0,0
6,2,1939,1,1,1,5,1,0,0,1,0,8,0,1
54,1,1940,3,3,3,3,0,0,1,1,0,4,0,0
5,2,1941,0,0,1,5,1,0,0,1,0,16,0,1
49,0,1942,1,1,2,6,4,0,0,1,0,14,0,0
18,2,1943,1,1,0,6,4,0,0,1,0,7,0,0
4,2,1944,5,5,0,5,5,0,1,1,0,0,0,0
48,1,1945,1,1,1,8,1,0,0,13,0,0,0,0
60,2,1946,4,4,1,1,2,2,1,1,0,17,0,1
0,2,1947,0,0,4,5,0,0,0,1,0,4,0,0
37,2,1948,1,1,0,8,3,1,0,1,0,6,0,0
28,2,1949,5,5,0,0,5,1,1,1,0,0,2,0
27,2,1950,8,8,1,6,1,0,0,53,0,14,0,0
4,2,1951,1,1,0,6,3,0,0,1,0,20,0,0
11,2,1952,5,5,3,4,0,0,1,1,0,4,0,0
8,2,1953,0,0,0,1,0,0,1,1,2,0,0,0
11,2,1954,5,5,0,4,3,0,1,1,0,9,0,0
8,2,1955,5,5,0,4,0,0,1,1,0,0,0,0
37,4,1956,0,0,0,3,0,0,1,1,0,0,0,0
10,2,1957,0,0,1,3,1,0,0,1,35,3,0,0
8,2,1958,10,10,0,3,0,0,1,1,0,5,4,0
14,2,1959,3,3,0,3,0,0,0,37,0,8,0,0
28,3,1960,1,1,0,0,0,0,0,1,38,0,0,0
0,2,1961,3,3,1,1,1,0,0,1,0,0,1,1
11,2,1962,2,2,0,6,3,0,0,1,0,0,0,0
27,4,1963,6,6,1,4,2,0,1,1,0,0,0,0
35,2,1964,9,9,0,3,0,0,0,1,0,0,9,0
12,2,1965,5,5,2,4,5,0,0,1,0,0,36,0
18,2,1966,6,6,2,4,3,0,1,1,0,0,0,0
35,2,1967,0,0,1,1,1,0,0,1,0,0,0,0
11,5,1968,0,0,0,11,0,0,1,1,0,4,0,0
33,2,1969,7,7,1,9,1,0,0,1,0,0,0,1
18,2,1970,1,1,0,2,0,0,0,1,0,0,0,0
29,3,1971,5,5,1,10,1,0,0,1,0,0,0,0
12,0,1972,3,3,1,3,1,0,0,1,0,4,0,0
12,2,1973,6,6,1,1,2,0,1,1,17,0,0,1
58,1,1974,5,5,1,3,2,0,1,20,0,33,0,1
14,2,1975,7,7,1,6,1,0,0,1,0,0,0,0
33,2,1976,1,1,1,6,1,1,0,1,0,0,0,0
37,2,1977,2,2,1,5,3,1,0,1,0,7,0,0
11,2,1978,1,1,4,1,4,0,1,1,0,29,0,0
21,5,1979,5,5,0,11,5,3,1,1,0,0,0,0
1,2,1980,12,12,1,6,1,0,0,1,0,14,0,0
6,0,1981,5,5,1,3,1,0,0,1,0,0,0,0
35,2,1296,5,5,1,1,1,0,0,1,0,0,0,1
11,2,1982,0,0,0,1,4,0,0,1,0,0,0,0
43,2,1983,8,8,6,4,4,1,1,1,0,14,0,0
30,2,1984,5,5,1,8,1,0,0,1,0,2,0,0
37,1,1985,0,0,1,1,1,0,0,1,0,8,0,1
3,2,1986,0,0,2,1,0,0,0,1,0,20,0,0
41,1,1987,12,12,0,0,3,0,0,1,0,33,0,0
11,5,1988,1,1,0,11,0,0,0,1,0,6,0,0
3,2,1989,5,5,0,6,0,0,0,1,0,0,0,0
4,2,1990,1,1,1,6,1,0,0,1,34,29,0,1
27,2,1991,0,0,3,3,3,0,1,1,0,0,0,0
24,2,1741,5,5,0,0,0,0,1,1,0,9,0,0
3,2,1992,0,0,1,5,1,0,0,1,0,4,0,1
32,2,1993,2,2,0,4,5,1,0,1,0,9,0,0
27,2,1994,5,5,0,5,4,0,0,1,0,4,5,0
22,2,1995,1,1,0,5,0,0,1,1,0,0,0,0
10,4,1996,8,8,1,7,1,0,0,1,0,0,0,0
5,0,1997,7,7,0,3,0,0,0,24,0,0,0,1
14,2,1998,1,1,1,7,1,0,0,1,0,0,0,0
21,2,1999,1,1,0,2,3,0,0,1,0,6,0,0
22,2,2000,15,15,0,0,3,0,1,1,0,0,5,0
33,2,2001,1,1,2,4,0,2,1,1,0,0,0,0
22,5,2002,5,5,0,11,3,0,0,1,0,19,0,0
24,2,2003,0,0,0,3,3,0,1,1,0,0,0,0
9,4,2004,3,3,1,1,1,0,0,1,12,0,0,1
52,2,2005,5,5,2,0,0,0,1,1,0,0,0,0
12,2,2006,1,1,0,14,4,0,1,1,0,0,5,0
34,2,2007,1,1,1,1,1,0,0,1,0,0,0,1
48,2,2008,1,1,6,0,0,0,1,1,0,0,0,0
5,2,2009,0,0,1,4,2,2,1,1,0,6,0,1
14,2,2010,5,5,2,1,3,0,0,1,0,11,0,0
23,2,2011,0,0,0,3,0,0,0,1,0,28,0,0
18,2,2012,2,2,1,8,1,0,0,1,0,0,0,0
58,5,2013,1,1,1,11,1,0,0,1,0,0,0,0
49,4,2014,5,5,1,1,1,1,0,1,0,0,0,1
35,4,2015,5,5,1,12,1,0,0,1,0,0,0,1
15,3,2016,1,1,0,0,3,1,0,1,0,0,0,0
49,2,2017,1,1,2,4,4,0,1,1,0,14,0,0
15,1,2018,5,5,0,9,3,0,0,1,0,0,0,0
21,2,2019,1,1,0,8,3,0,0,1,0,3,0,0
33,2,2020,5,5,1,1,1,0,0,1,0,3,0,0
19,4,2021,1,1,4,12,4,1,1,1,0,0,0,0
14,2,2022,0,0,1,1,1,0,0,1,0,0,0,1
13,2,2023,5,5,4,1,4,0,1,1,0,8,0,0
9,2,2024,1,1,2,9,0,0,0,1,0,3,0,0
4,5,2025,1,1,1,11,2,0,1,1,0,67,8,0
5,2,2026,3,3,1,1,1,0,0,1,0,8,0,1
49,6,2027,6,6,1,5,1,0,0,1,0,14,0,1
15,2,2028,1,1,0,0,3,0,0,1,0,26,0,0
8,3,2029,1,1,1,0,2,0,1,1,0,0,0,1
5,2,2030,1,1,1,4,1,0,0,1,0,11,0,1
9,2,2031,6,6,1,5,1,0,0,1,0,3,0,1
31,5,2032,0,0,0,11,0,0,0,1,0,0,0,0
18,2,2033,5,5,2,5,0,0,0,1,0,4,0,0
49,2,1411,0,0,1,5,1,0,0,1,0,47,0,1
24,5,2034,5,5,0,11,3,0,0,1,0,26,0,0
6,2,2035,5,5,1,6,1,0,0,1,17,0,0,1
51,2,2036,0,0,0,3,0,2,0,1,0,2,29,0
20,4,2037,1,1,2,0,0,0,1,1,0,28,0,0
7,2,2038,5,5,1,3,1,0,0,1,0,3,0,1
43,1,2039,3,3,1,6,1,0,0,1,0,52,4,0
33,0,2040,0,0,2,1,0,0,1,1,0,0,0,1
7,2,2041,7,7,1,6,1,0,0,1,0,0,0,0
10,2,2042,1,1,2,6,4,0,1,1,0,0,0,0
16,6,2043,5,5,1,5,1,0,0,38,0,16,0,1
18,2,2044,5,5,1,7,1,2,0,1,0,0,4,0
41,5,2045,15,15,0,11,3,0,0,1,0,0,0,0
9,2,2046,1,1,1,6,1,0,0,1,5,0,0,1
51,2,2047,5,5,3,6,5,1,1,1,0,7,24,0
50,4,2048,1,1,1,8,1,0,0,1,0,0,0,0
48,2,2049,5,5,1,5,1,0,0,54,0,0,0,1
10,2,2050,1,1,1,12,1,0,0,1,0,8,0,1
34,2,2051,5,5,4,0,4,0,1,1,0,0,0,0
23,2,2052,5,5,1,0,2,0,1,1,3,7,0,1
28,2,2053,1,1,0,5,4,0,1,1,0,0,0,0
15,2,2054,0,0,0,1,3,0,0,1,0,0,0,0
26,0,2055,5,5,0,10,3,0,1,1,0,33,0,0
5,2,2056,1,1,2,6,0,0,0,1,24,16,0,0
23,4,2057,3,3,2,3,0,0,1,1,0,6,0,0
43,5,2058,9,9,6,11,0,0,1,1,0,45,0,0
0,2,2059,1,1,0,6,3,0,0,1,0,0,0,0
9,2,481,1,1,1,0,2,0,1,1,0,56,0,0
22,2,2060,1,1,0,9,3,0,1,1,0,0,0,0
11,2,2061,1,1,0,12,3,1,0,1,0,2,0,0
15,2,2062,0,0,0,10,3,0,0,1,0,0,0,0
33,2,2063,11,11,0,14,3,0,1,1,0,0,25,0
27,2,2064,1,1,0,5,3,0,0,1,0,3,0,0
22,5,2065,5,5,0,11,3,2,1,1,0,12,0,0
18,2,2066,1,1,0,6,0,0,0,1,0,20,0,0
29,4,2067,1,1,1,4,2,1,1,1,0,14,2,1
33,0,2068,5,5,1,3,1,0,0,1,0,4,0,0
4,0,2069,2,2,4,0,4,2,1,1,0,0,3,0
30,4,2070,3,3,2,3,4,0,1,1,0,8,0,0
8,2,2071,1,1,0,0,0,0,1,1,0,0,0,0
37,2,2072,3,3,0,1,0,0,1,1,0,13,0,0
33,2,2073,7,7,1,6,1,0,0,4,0,0,0,0
29,2,2065,1,1,0,5,0,2,1,1,0,0,0,0
43,2,2074,5,5,0,14,0,0,1,1,0,0,0,0
9,3,2075,5,5,2,0,5,0,1,1,0,0,7,0
34,2,2076,1,1,0,4,0,0,1,1,0,25,0,0
34,2,1668,0,0,1,1,1,0,0,1,0,4,0,1
17,4,2077,3,3,6,3,4,0,1,1,0,14,0,0
6,2,2078,1,1,6,10,4,0,0,1,0,0,0,0
20,4,2079,5,5,6,0,4,0,1,1,0,0,0,0
7,2,2080,3,3,2,3,3,0,1,1,0,0,0,0
14,2,2081,1,1,1,7,1,0,0,1,0,0,7,0
15,1,2082,1,1,1,6,1,0,0,1,0,0,0,0
32,2,2083,2,2,0,3,3,0,1,1,0,0,0,0
50,2,1662,1,1,1,9,1,0,0,1,0,0,0,0
8,0,2084,0,0,2,3,0,0,0,1,0,0,0,0
31,2,2085,5,5,1,6,1,0,0,1,0,16,0,0
4,2,2086,2,2,0,9,0,1,0,1,0,0,0,0
10,2,1735,5,5,0,0,0,0,0,1,0,17,0,0
26,5,2087,5,5,0,11,3,0,0,1,0,6,0,0
29,2,2088,3,3,1,3,1,0,0,1,5,7,0,1
54,2,2089,12,12,6,14,0,0,1,1,0,20,0,0
48,5,2090,2,2,1,11,1,0,0,1,0,0,0,0
51,2,2091,5,5,1,6,1,1,0,1,0,0,0,0
39,6,2092,0,0,1,5,1,0,0,1,0,4,0,1
28,6,2093,3,3,1,5,1,0,0,7,0,31,0,1
33,1,2094,11,11,1,5,1,0,0,1,0,16,14,1
30,2,2095,1,1,1,1,1,0,0,12,0,0,0,1
26,2,2096,5,5,0,4,0,0,1,1,0,48,0,0
41,2,2097,2,2,0,6,3,0,0,1,0,67,0,0
43,5,1181,0,0,1,11,1,0,0,1,0,16,0,0
33,5,2098,1,1,1,11,2,0,1,1,0,39,0,1
24,2,2099,5,5,0,4,3,1,1,1,0,12,0,0
33,2,2100,1,1,1,5,1,0,0,1,0,0,0,0
23,2,2101,0,0,1,1,1,0,0,1,0,0,0,1
12,1,2102,7,7,2,5,4,0,0,1,0,4,0,0
19,2,2103,12,12,4,14,0,1,1,1,0,6,0,0
2,2,2104,1,1,1,6,1,0,0,1,0,4,0,0
39,2,2105,1,1,4,12,3,0,1,1,0,0,0,0
30,2,2106,1,1,1,9,1,0,0,1,0,0,0,0
49,2,2107,4,4,1,7,1,0,0,1,0,0,0,0
9,2,2108,1,1,1,5,1,0,0,1,0,17,0,0
37,2,2109,0,0,1,3,2,0,1,1,0,0,0,1
52,2,2110,5,5,1,6,1,0,0,1,0,3,0,0
45,4,2111,1,1,2,0,0,0,1,1,0,7,0,0
5,2,2112,6,6,1,9,1,0,0,1,0,0,0,1
17,1,2113,0,0,1,1,1,0,0,1,0,3,0,1
35,2,2114,6,6,1,1,2,0,1,1,0,4,0,1
14,2,766,0,0,1,3,1,0,0,1,0,0,4,1
30,1,2115,3,3,2,5,4,0,0,1,0,45,0,1
18,1,2116,8,8,1,8,1,0,0,1,0,35,0,0
58,6,2117,3,3,1,5,1,0,0,1,0,68,0,1
34,2,2118,1,1,2,6,5,0,0,1,0,0,0,0
33,1,2119,3,3,2,3,0,0,0,1,0,0,0,0
27,2,2120,0,0,0,9,0,0,0,1,0,31,0,0
31,2,2121,5,5,0,5,0,0,0,1,0,6,0,0
61,3,2122,5,5,6,7,0,0,1,1,0,43,0,0
1,2,1458,2,2,1,7,1,0,0,1,0,20,0,1
24,2,2123,5,5,0,0,0,0,1,1,0,0,0,0
25,2,2124,15,15,4,0,3,1,1,1,0,0,0,0
10,2,2125,4,4,1,2,5,0,0,1,0,0,5,0
12,2,2126,0,0,1,5,1,0,0,1,0,0,0,0
0,2,2127,1,1,1,9,1,0,0,1,0,0,0,0
6,2,2128,5,5,1,6,1,0,0,1,0,0,0,1
15,2,2129,0,0,0,0,3,0,1,1,0,0,0,0
1,2,2130,0,0,1,0,2,0,1,1,0,0,0,1
29,2,2131,1,1,1,7,1,0,0,1,0,0,0,0
55,2,2132,7,7,1,8,1,0,0,49,0,8,0,0
4,3,2133,6,6,1,0,1,0,0,1,0,8,0,0
42,2,2134,0,0,6,0,4,0,1,1,0,0,0,0
6,4,2135,0,0,0,3,3,0,1,1,0,4,0,0
8,2,2136,1,1,4,1,4,0,1,1,0,30,0,0
33,2,2137,1,1,1,9,2,1,1,1,0,0,0,1
23,2,2138,1,1,1,7,1,0,0,1,0,0,0,1
18,2,2139,1,1,0,4,0,1,1,1,0,0,0,0
14,1,2140,0,0,1,5,1,2,0,1,0,8,6,0
6,4,2141,1,1,6,12,0,1,0,1,0,0,0,0
0,5,2142,5,5,2,11,0,0,1,1,0,7,0,0
37,2,572,1,1,0,4,0,0,1,1,0,29,0,0
9,2,2143,1,1,1,2,1,0,0,1,0,0,0,0
52,5,2144,11,11,1,11,1,0,0,1,0,6,0,1
45,1,2145,1,1,0,4,0,0,0,15,0,0,0,0
39,2,2146,5,5,1,5,1,0,0,1,0,17,0,1
11,2,2147,5,5,0,0,0,0,1,1,0,0,0,0
23,2,2148,3,3,1,1,1,0,0,1,0,4,0,1
14,2,2149,1,1,0,9,4,1,1,1,0,0,0,0
3,2,2150,1,1,2,5,0,0,1,1,0,48,5,0
24,2,2151,12,12,0,6,0,0,0,1,0,6,0,0
28,0,2152,1,1,4,4,0,0,1,1,0,7,0,0
22,5,2153,5,5,0,11,3,0,1,1,0,39,0,0
11,2,2154,8,8,0,6,3,1,0,1,0,0,0,0
8,2,2155,2,2,0,7,4,0,0,1,0,0,0,0
11,0,2156,0,0,0,10,0,0,0,1,0,22,0,0
10,2,2157,1,1,4,0,4,0,1,1,0,0,0,0
12,4,2158,0,0,4,3,0,0,1,1,0,4,0,1
9,2,2159,6,6,1,0,2,1,1,1,0,0,0,1
49,2,2160,8,8,1,7,1,0,0,1,0,0,1,0
19,1,2161,0,0,1,5,1,0,0,7,0,0,0,1
35,2,2162,0,0,0,1,3,0,1,1,0,0,0,0
23,2,2163,1,1,0,5,0,1,0,1,0,0,0,0
18,2,2164,7,7,1,5,1,0,0,1,0,4,11,1
39,2,2165,8,8,1,9,1,0,0,1,0,0,0,0
16,2,2166,7,7,2,3,4,0,1,1,0,0,0,0
52,2,2167,1,1,1,10,2,0,1,1,0,0,0,1
5,0,2168,0,0,1,3,1,0,0,1,0,16,0,1
18,2,2169,5,5,0,10,4,0,1,1,0,0,0,0
35,2,2127,5,5,1,0,1,0,0,1,0,10,0,0
2,3,2170,10,10,1,3,1,0,0,1,12,4,0,1
17,2,1759,8,8,1,6,1,0,0,1,0,0,0,0
49,2,2171,7,7,1,2,1,0,0,1,0,0,0,1
23,2,2172,6,6,1,6,1,0,0,1,0,3,0,1
58,3,2173,5,5,2,1,4,0,1,1,0,0,0,0
49,2,2174,5,5,1,6,1,0,0,1,0,0,0,1
50,1,2175,3,3,2,5,0,0,0,1,0,43,0,0
45,4,2176,1,1,2,0,0,0,1,1,0,0,0,0
22,2,2177,5,5,0,2,3,0,0,1,0,0,0,0
29,3,2178,0,0,1,0,1,2,0,1,0,0,13,1
0,2,2179,0,0,2,1,4,0,1,1,0,17,0,0
23,0,2180,5,5,0,0,4,0,1,1,0,0,0,0
29,2,2181,9,9,1,0,1,0,0,1,0,16,0,1
24,3,2182,5,5,0,1,0,0,1,1,0,0,0,0
58,6,2183,1,1,1,1,1,0,0,1,0,0,0,1
51,2,2184,7,7,4,4,0,1,0,1,0,0,0,0
9,1,2185,0,0,1,8,1,0,0,1,0,3,0,0
22,2,2186,1,1,0,4,3,0,1,1,0,13,0,0
31,2,2187,3,3,1,5,1,0,0,12,0,0,0,1
2,4,1480,0,0,0,1,4,2,0,1,16,0,37,0
15,2,2188,1,1,0,7,3,0,0,1,0,0,0,0
37,2,2189,0,0,1,6,5,0,0,1,0,4,0,0
34,2,2190,7,7,2,0,0,0,1,1,0,0,0,0
8,2,2191,5,5,2,6,0,0,0,1,0,8,0,0
27,2,2192,7,7,0,1,3,0,0,1,0,7,0,0
16,2,2193,5,5,1,5,1,0,0,1,0,4,0,1
11,2,2194,15,15,0,9,3,0,0,1,0,49,5,0
12,4,2195,1,1,0,7,4,1,1,1,0,48,0,0
29,2,2196,1,1,1,6,1,0,0,1,0,0,15,0
13,1,2197,0,0,1,5,1,0,0,1,0,0,0,0
2,2,2198,1,1,2,6,4,0,0,1,0,0,0,0
11,2,2199,7,7,0,9,0,0,0,1,0,0,0,0
21,2,2200,5,5,0,5,3,0,1,1,39,33,0,0
30,2,121,5,5,1,5,1,0,0,1,0,0,0,0
25,2,2201,1,1,1,6,1,0,0,1,0,0,0,0
11,2,2202,5,5,1,9,1,0,0,1,3,0,0,0
33,2,2203,6,6,6,4,3,0,1,1,0,7,0,0
9,2,2204,1,1,1,6,1,0,0,1,0,0,0,0
41,2,2205,12,12,0,5,5,0,1,1,0,33,0,0
31,4,2206,10,10,0,3,0,0,1,1,0,20,0,0
26,0,2207,5,5,0,3,0,0,1,1,0,9,0,0
32,5,2208,2,2,0,11,3,0,0,1,0,69,0,0
8,2,2209,1,1,1,4,1,0,0,1,0,0,5,1
